School Code,Academic Year,School Name,PK-4 Pilot ,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,SP,Total,For Response  Rate,Notes
1250505,2022-23,Harvard - Bromfield,,0,0,0,0,0,0,0,80,81,75,84,77,86,77,0,560,560,
1250005,2022-23,Harvard - Hildreth Elementary School,,25,71,79,60,71,74,80,0,0,0,0,0,0,0,0,460,154,
1270005,2022-23,Hatfield - Hatfield Elementary,,26,23,24,19,30,34,24,32,0,0,0,0,0,0,0,212,90,
1270505,2022-23,Hatfield - Smith Academy,,0,0,0,0,0,0,0,0,20,31,21,18,19,24,0,133,133,
1280073,2022-23,Haverhill - Bartlett School and Assessment Center,,0,0,1,3,3,4,4,1,3,3,2,1,0,4,6,35,22,
1280008,2022-23,Haverhill - Bradford Elementary,,0,96,112,107,88,105,0,0,0,0,0,0,0,0,0,508,105,
1280030,2022-23,Haverhill - Caleb Dustin Hunking School,,0,80,78,70,103,92,167,141,165,174,0,0,0,0,0,1070,739,
1280100,2022-23,Haverhill - Consentino Middle School,,0,0,0,0,0,0,73,212,198,217,0,0,0,0,0,700,700,
1280050,2022-23,Haverhill - Dr Paul Nettle,,0,0,0,0,0,0,134,137,133,166,0,0,0,0,0,570,570,
1280515,2022-23,Haverhill - Gateway Academy,,0,0,0,0,0,0,0,0,11,10,11,27,13,9,0,81,81,
1280026,2022-23,Haverhill - Golden Hill,,0,95,99,83,98,100,0,0,0,0,0,0,0,0,0,475,100,
1280033,2022-23,Haverhill - Greenleaf Academy,,0,0,0,0,0,0,0,3,2,9,5,3,7,3,0,32,32,
1280505,2022-23,Haverhill - Haverhill High,,0,0,0,0,0,0,0,0,0,0,589,466,451,408,30,1944,1914,
1280085,2022-23,Haverhill - John G Whittier,,0,0,0,0,0,0,92,141,129,122,0,0,0,0,0,484,484,
1280045,2022-23,Haverhill - Moody,,172,8,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,
1280001,2022-23,Haverhill - Moody Preschool Extension,,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,
1280054,2022-23,Haverhill - Pentucket Lake Elementary,,0,74,65,84,122,135,41,0,0,0,0,0,0,0,0,521,176,
1280067,2022-23,Haverhill - Silver Hill Elementary School,,0,79,89,79,70,87,67,0,0,0,0,0,0,0,0,471,154,
1280075,2022-23,Haverhill - Tilton,,0,55,85,74,81,0,0,0,0,0,0,0,0,0,0,295,0,
1280105,2022-23,Haverhill - Tilton Upper Middle School,,0,0,0,0,0,99,72,0,0,0,0,0,0,0,0,171,171,
1280080,2022-23,Haverhill - Walnut Square,,0,57,40,39,0,0,0,0,0,0,0,0,0,0,0,136,0,
6850005,2022-23,Hawlemont - Hawlemont Regional,,17,9,6,12,9,13,9,16,0,0,0,0,0,0,0,91,38,
4190305,2022-23,Helen Y. Davis Leadership Academy Charter Public (District) - Helen Y. Davis Leadership Academy Charter Public School,,0,0,0,0,0,0,0,32,35,47,0,0,0,0,0,114,114,
4550050,2022-23,Hill View Montessori Charter Public (District) - Hill View Montessori Charter Public School,,0,36,34,33,33,33,34,38,34,31,0,0,0,0,0,306,170,
4500105,2022-23,Hilltown Cooperative Charter Public (District) - Hilltown Cooperative Charter Public School,,0,20,20,21,21,21,20,32,32,30,0,0,0,0,0,217,135,
1310005,2022-23,Hingham - East Elementary School,,79,77,80,64,71,72,57,0,0,0,0,0,0,0,0,500,129,
1310505,2022-23,Hingham - Hingham High,,0,0,0,0,0,0,0,0,0,0,287,270,289,320,1,1167,1166,
1310410,2022-23,Hingham - Hingham Middle School,,0,0,0,0,0,0,0,290,293,261,0,0,0,0,0,844,844,
1310019,2022-23,Hingham - Plymouth River,,0,64,56,57,67,62,75,0,0,0,0,0,0,0,0,381,137,
1310020,2022-23,Hingham - South Elementary,,0,81,90,72,80,89,90,0,0,0,0,0,0,0,0,502,179,
1310010,2022-23,Hingham - Wm L Foster Elementary,,0,61,53,71,81,63,74,0,0,0,0,0,0,0,0,403,137,
1330505,2022-23,Holbrook - Holbrook Middle High School,,0,0,0,0,0,0,0,123,111,97,71,71,79,81,2,635,633,
1330018,2022-23,Holbrook - John F Kennedy,,40,112,99,91,111,118,104,0,0,0,0,0,0,0,0,675,222,
1350005,2022-23,Holland - Holland Elementary,,27,30,33,25,21,32,32,31,0,0,0,0,0,0,0,231,95,
1360505,2022-23,Holliston - Holliston High,,0,0,0,0,0,0,0,0,0,0,212,203,194,197,8,814,806,
1360007,2022-23,Holliston - Miller School,,0,0,0,0,209,176,219,0,0,0,0,0,0,0,0,604,395,
1360010,2022-23,Holliston - Placentino Elementary,,86,191,234,192,0,0,0,0,0,0,0,0,0,0,0,703,0,
1360305,2022-23,Holliston - Robert H. Adams Middle School,,0,0,0,0,0,0,0,221,219,215,0,0,0,0,0,655,655,
1370045,2022-23,Holyoke - E N White Elementary,,78,68,49,62,57,57,42,0,0,0,0,0,0,0,0,413,99,
1370070,2022-23,Holyoke - H.B. Lawrence School,,17,32,36,54,34,0,0,0,0,0,0,0,0,0,0,173,0,
1370505,2022-23,Holyoke - Holyoke High,,0,0,0,0,0,0,0,0,0,0,384,372,358,401,0,1515,1515,
1370325,2022-23,Holyoke - Holyoke Middle School,,0,0,0,0,0,0,0,81,104,96,0,0,0,0,0,281,281,
1370320,2022-23,Holyoke - Holyoke STEM Academy,,0,0,0,0,0,0,0,93,95,102,0,0,0,0,0,290,290,
1370003,2022-23,Holyoke - Joseph Metcalf School,,35,38,41,43,37,31,44,39,36,29,0,0,0,0,0,373,179,
1370040,2022-23,Holyoke - Kelly Elementary,,19,47,50,59,50,50,50,0,0,0,0,0,0,0,0,325,100,
1370055,2022-23,Holyoke - Lt Clayre Sullivan Elementary,,37,28,37,34,43,44,36,56,42,42,0,0,0,0,0,399,220,
1370015,2022-23,Holyoke - Lt Elmer J McMahon Elementary,,24,22,30,33,44,33,39,48,27,37,0,0,0,0,0,337,184,
1370060,2022-23,Holyoke - Maurice A Donahue Elementary,,33,45,57,59,52,57,57,0,0,0,0,0,0,0,0,360,114,
1370025,2022-23,Holyoke - Morgan Full Service Community School,,73,29,30,29,44,38,42,0,0,0,0,0,0,0,0,285,80,
1370030,2022-23,Holyoke - William R. Peck School,,0,0,0,0,0,40,42,42,35,33,0,0,0,0,0,192,192,
4530005,2022-23,Holyoke Community Charter (District) - Holyoke Community Charter School,,0,78,74,57,84,86,79,87,77,63,0,0,0,0,0,685,392,
6030020,2022-23,Hoosac Valley Regional - Hoosac Valley Elementary School,,47,70,98,68,91,0,0,0,0,0,0,0,0,0,0,374,0,
6030505,2022-23,Hoosac Valley Regional - Hoosac Valley High School,,0,0,0,0,0,0,0,0,0,100,82,49,41,51,1,324,323,
6030315,2022-23,Hoosac Valley Regional - Hoosac Valley Middle School,,0,0,0,0,0,67,77,66,78,0,0,0,0,0,0,288,288,
1380505,2022-23,Hopedale - Hopedale Jr Sr High,,0,0,0,0,0,0,0,0,70,91,63,69,78,65,0,436,436,
1380010,2022-23,Hopedale - Memorial,,0,80,72,78,76,78,86,84,0,0,0,0,0,0,0,554,248,
1380003,2022-23,Hopedale - Park Street School,,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,
1390010,2022-23,Hopkinton - Elmwood,,0,0,0,315,312,0,0,0,0,0,0,0,0,0,0,627,0,
1390015,2022-23,Hopkinton - Hopkins Elementary School,,0,0,0,0,0,341,298,0,0,0,0,0,0,0,0,639,639,
1390505,2022-23,Hopkinton - Hopkinton High,,0,0,0,0,0,0,0,0,0,0,313,326,280,310,5,1234,1229,
1390305,2022-23,Hopkinton - Hopkinton Middle School,,0,0,0,0,0,0,0,338,319,315,0,0,0,0,0,972,972,
1390003,2022-23,Hopkinton - Hopkinton Pre-School,,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,
1390005,2022-23,Hopkinton - Marathon Elementary School,,0,297,295,0,0,0,0,0,0,0,0,0,0,0,0,592,0,
1410030,2022-23,Hudson - C A Farley,,10,89,92,81,72,86,0,0,0,0,0,0,0,0,0,430,86,
1410410,2022-23,Hudson - David J. Quinn Middle School,,0,0,0,0,0,0,218,167,173,0,0,0,0,0,0,558,558,
1410015,2022-23,Hudson - Forest Avenue Elementary,,0,58,45,45,69,67,0,0,0,0,0,0,0,0,0,284,67,
1410505,2022-23,Hudson - Hudson High,,0,0,0,0,0,0,0,0,0,168,155,171,158,156,0,808,808,
1410007,2022-23,Hudson - Mulready Elementary,,20,40,35,56,39,53,0,0,0,0,0,0,0,0,0,243,53,
1420505,2022-23,Hull - Hull High,,0,0,0,0,0,0,0,0,0,0,64,63,53,61,0,241,241,
1420015,2022-23,Hull - Lillian M Jacobs,,46,47,58,41,56,57,57,0,0,0,0,0,0,0,0,362,114,
1420305,2022-23,Hull - Memorial Middle,,0,0,0,0,0,0,0,57,55,60,0,0,0,0,0,172,172,
4350305,2022-23,Innovation Academy Charter (District) - Innovation Academy Charter School,,0,0,0,0,0,0,102,100,100,100,107,107,92,85,0,793,793,
1440505,2022-23,Ipswich - Ipswich High,,0,0,0,0,0,0,0,0,0,0,114,128,131,123,6,502,496,
1440305,2022-23,Ipswich - Ipswich Middle School,,0,0,0,0,0,0,0,127,115,120,0,0,0,0,0,362,362,
1440007,2022-23,Ipswich - Paul F Doyon Memorial,,21,55,62,50,50,59,69,0,0,0,0,0,0,0,0,366,128,
1440015,2022-23,Ipswich - Winthrop,,39,43,68,52,57,46,68,0,0,0,0,0,0,0,0,373,114,
6900510,2022-23,King Philip - King Philip Middle School,,0,0,0,0,0,0,0,0,349,321,0,0,0,0,0,670,670,
6900505,2022-23,King Philip - King Philip Regional High,,0,0,0,0,0,0,0,0,0,0,297,277,295,267,6,1142,1136,
1450005,2022-23,Kingston - Kingston Elementary,,124,178,165,153,0,0,0,0,0,0,0,0,0,0,0,620,0,
1450020,2022-23,Kingston - Kingston Intermediate,,0,0,0,0,156,147,142,148,0,0,0,0,0,0,0,593,437,
4630205,2022-23,KIPP Academy Boston Charter School (District) - KIPP Academy Boston Charter School,,0,66,67,69,71,71,62,59,58,54,0,0,0,0,0,577,304,
4290010,2022-23,KIPP Academy Lynn Charter (District) - KIPP Academy Lynn Charter School,,0,125,124,124,124,124,128,126,123,123,129,127,127,108,0,1612,1115,
1490015,2022-23,Lawrence - Alexander B Bruce,,0,0,0,0,60,56,54,72,89,78,0,0,0,0,0,409,349,
1490009,2022-23,Lawrence - Arlington Elementary,,28,85,125,115,105,121,0,0,0,0,0,0,0,0,0,579,121,
1490017,2022-23,Lawrence - Arlington Middle School,,0,0,0,0,0,0,116,144,151,164,0,0,0,0,0,575,575,
1490053,2022-23,Lawrence - Edward F. Parthum,,0,106,151,139,138,143,0,0,0,0,0,0,0,0,0,677,143,
1490080,2022-23,Lawrence - Emily G Wetherbee,,0,38,49,43,56,58,58,70,64,59,0,0,0,0,0,495,309,
1490040,2022-23,Lawrence - Francis M Leahy,,0,0,75,76,81,71,77,0,0,0,0,0,0,0,0,380,148,
1490525,2022-23,Lawrence - Frost Middle School,,0,0,0,0,0,0,106,125,142,141,0,0,0,0,0,514,514,
1490022,2022-23,Lawrence - Gerard A. Guilmette,,0,0,139,122,106,114,0,0,0,0,0,0,0,0,0,481,114,
1490025,2022-23,Lawrence - Guilmette Middle School,,0,0,0,0,0,0,128,110,108,113,0,0,0,0,0,459,459,
1490536,2022-23,Lawrence - High School Learning Center,,0,0,0,0,0,0,0,0,0,0,0,12,77,220,1,310,309,
1490020,2022-23,Lawrence - James F Hennessey,,94,77,72,74,0,0,0,0,0,0,0,0,0,0,0,317,0,
1490003,2022-23,Lawrence - John Breen School,,158,100,0,0,0,0,0,0,0,0,0,0,0,0,0,258,0,
1490075,2022-23,Lawrence - John K Tarbox,,0,0,52,63,46,47,67,0,0,0,0,0,0,0,0,275,114,
1490002,2022-23,Lawrence - Lawlor Early Childhood Center,,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,
1490011,2022-23,Lawrence - Lawrence Family Public Academy,,82,107,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,
1490515,2022-23,Lawrence - Lawrence High School,,0,0,0,0,0,0,0,0,0,0,910,811,673,667,23,3084,3061,
1490090,2022-23,Lawrence - Leonard Middle School,,0,0,0,0,0,0,0,100,110,117,0,0,0,0,0,327,327,
1490048,2022-23,Lawrence - Oliver Elementary School,,0,0,80,80,86,96,91,0,0,0,0,0,0,0,0,433,187,
1490049,2022-23,Lawrence - Oliver Middle School,,0,0,0,0,0,0,0,117,118,116,0,0,0,0,0,351,351,
1490027,2022-23,Lawrence - Parthum Middle School,,0,0,0,0,0,0,149,139,140,140,0,0,0,0,0,568,568,
1490615,2022-23,Lawrence - RISE Academy,,0,0,0,0,0,0,0,1,1,2,0,11,19,22,0,56,56,
1490018,2022-23,Lawrence - Robert Frost,,0,98,113,112,122,127,0,0,0,0,0,0,0,0,0,572,127,
1490001,2022-23,Lawrence - Rollins Early Childhood Center,,135,67,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,
1490537,2022-23,Lawrence - School for Exceptional Studies,,1,2,2,5,5,7,8,9,12,13,7,8,10,5,8,102,79,
1490004,2022-23,Lawrence - South Lawrence East Elementary School,,0,0,122,143,131,133,124,0,0,0,0,0,0,0,0,653,257,
1490085,2022-23,Lawrence - Spark Academy,,0,0,0,0,0,0,0,149,146,142,0,0,0,0,0,437,437,
4540205,2022-23,Lawrence Family Development Charter (District) - Lawrence Family Development Charter School,,100,104,102,83,84,84,79,75,73,70,0,0,0,0,0,854,381,
4860105,2022-23,Learning First Charter Public School (District) - Learning First Charter Public School,,0,75,75,75,75,75,70,76,76,70,0,0,0,0,0,667,367,
1500025,2022-23,Lee - Lee Elementary,,18,51,38,40,43,49,57,45,0,0,0,0,0,0,0,341,151,
1500505,2022-23,Lee - Lee Middle/High School,,0,0,0,0,0,0,0,0,57,57,42,54,52,58,5,325,320,
1510005,2022-23,Leicester - Leicester Elementary,,0,91,112,94,97,99,0,0,0,0,0,0,0,0,0,493,99,
1510505,2022-23,Leicester - Leicester High,,0,0,0,0,0,0,0,0,0,0,116,90,111,97,0,414,414,
1510001,2022-23,Leicester - Leicester Integrated Preschool,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,
1510015,2022-23,Leicester - Leicester Middle,,0,0,0,0,0,0,126,87,97,99,0,0,0,0,0,409,409,
1520505,2022-23,Lenox - Lenox Memorial High,,0,0,0,0,0,0,0,60,59,64,60,58,64,63,3,431,428,
1520015,2022-23,Lenox - Morris,,23,55,48,50,53,60,50,0,0,0,0,0,0,0,0,339,110,
1530003,2022-23,Leominster - Bennett,,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,
1530605,2022-23,Leominster - Center For Technical Education Innovation,,0,0,0,0,0,0,0,0,0,0,339,164,143,142,12,800,788,
1530007,2022-23,Leominster - Fall Brook,,0,64,122,107,106,104,112,0,0,0,0,0,0,0,0,615,216,
1530010,2022-23,Leominster - Frances Drake School,,0,65,76,69,90,81,84,0,0,0,0,0,0,0,0,465,165,
1530025,2022-23,Leominster - Johnny Appleseed,,0,85,123,103,114,122,114,0,0,0,0,0,0,0,0,661,236,
1530515,2022-23,Leominster - Leominster Center for Excellence,,0,0,0,0,0,0,0,0,0,0,14,11,15,10,0,50,50,
1530505,2022-23,Leominster - Leominster High School,,0,0,0,0,0,0,0,0,0,0,135,295,303,301,0,1034,1034,
1530005,2022-23,Leominster - Lincoln School,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,
1530030,2022-23,Leominster - Northwest,,0,39,147,135,130,145,131,0,0,0,0,0,0,0,0,727,276,
1530040,2022-23,Leominster - Priest Street,,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,
1530045,2022-23,Leominster - Samoset School,,0,0,0,0,0,0,0,150,169,185,0,0,0,0,0,504,504,
1530320,2022-23,Leominster - Sky View Middle School,,0,0,0,0,0,0,0,297,292,297,0,0,0,0,0,886,886,
1540005,2022-23,Leverett - Leverett Elementary,,16,14,19,19,18,18,22,15,0,0,0,0,0,0,0,141,55,
1550008,2022-23,Lexington - Bowman,,0,64,59,68,75,88,97,0,0,0,0,0,0,0,0,451,185,
1550006,2022-23,Lexington - Bridge,,0,51,50,66,64,67,76,0,0,0,0,0,0,0,0,374,143,
1550015,2022-23,Lexington - Fiske,,0,43,47,54,67,56,74,0,0,0,0,0,0,0,0,341,130,
1550030,2022-23,Lexington - Harrington,,0,52,54,48,77,81,84,0,0,0,0,0,0,0,0,396,165,
1550305,2022-23,Lexington - Jonas Clarke Middle,,0,0,0,0,0,0,0,267,267,289,0,0,0,0,0,823,823,
1550010,2022-23,Lexington - Joseph Estabrook,,0,70,89,87,92,105,99,0,0,0,0,0,0,0,0,542,204,
1550001,2022-23,Lexington - Lexington Children's Place,,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,
1550505,2022-23,Lexington - Lexington High,,0,0,0,0,0,0,0,0,0,0,593,591,540,579,0,2303,2303,
1550035,2022-23,Lexington - Maria Hastings,,0,67,104,86,102,134,105,0,0,0,0,0,0,0,0,598,239,
1550310,2022-23,Lexington - Wm Diamond Middle,,0,0,0,0,0,0,0,299,308,335,0,0,0,0,0,942,942,
35140305,2022-23,Libertas Academy Charter School (District) - Libertas Academy Charter School,,0,0,0,0,0,0,0,93,82,93,71,72,0,0,0,411,411,
1570305,2022-23,Lincoln - Hanscom Middle,,0,0,0,0,0,49,58,41,35,41,0,0,0,0,0,224,224,
1570006,2022-23,Lincoln - Hanscom Primary,,58,34,54,44,49,0,0,0,0,0,0,0,0,0,0,239,0,
1570025,2022-23,Lincoln - Lincoln School,,33,46,58,62,56,74,52,60,52,51,0,0,0,0,0,544,289,
6950505,2022-23,Lincoln-Sudbury - Lincoln-Sudbury Regional High,,0,0,0,0,0,0,0,0,0,0,376,387,355,361,5,1484,1479,
1580505,2022-23,Littleton - Littleton High School,,0,0,0,0,0,0,0,0,0,0,127,123,118,108,4,480,476,
1580305,2022-23,Littleton - Littleton Middle School,,0,0,0,0,0,0,0,124,129,132,0,0,0,0,0,385,385,
1580015,2022-23,Littleton - Russell St Elementary,,0,0,0,0,125,123,141,0,0,0,0,0,0,0,0,389,264,
1580005,2022-23,Littleton - Shaker Lane Elementary,,59,129,138,110,0,0,0,0,0,0,0,0,0,0,0,436,0,
1590005,2022-23,Longmeadow - Blueberry Hill,,0,61,63,57,59,72,80,0,0,0,0,0,0,0,0,392,152,
1590010,2022-23,Longmeadow - Center,,0,66,68,64,78,76,72,0,0,0,0,0,0,0,0,424,148,
1590017,2022-23,Longmeadow - Glenbrook Middle,,0,0,0,0,0,0,0,106,106,120,0,0,0,0,0,332,332,
1590505,2022-23,Longmeadow - Longmeadow High,,0,0,0,0,0,0,0,0,0,0,237,230,224,213,0,904,904,
1590305,2022-23,Longmeadow - Williams Middle,,0,0,0,0,0,0,0,100,88,94,0,0,0,0,0,282,282,
1590025,2022-23,Longmeadow - Wolf Swamp Road,,75,66,64,56,57,68,58,0,0,0,0,0,0,0,0,444,126,
1600020,2022-23,Lowell - Abraham Lincoln,X,46,83,87,91,88,97,0,0,0,0,0,0,0,0,0,492,446,Adjusted to account for the K-4 pilot
1600310,2022-23,Lowell - B.F. Butler Middle School,,0,0,0,0,0,0,117,128,127,142,0,0,0,0,0,514,514,
1600090,2022-23,Lowell - Bartlett Community Partnership,X,41,43,48,48,51,50,48,55,53,57,0,0,0,0,0,494,453,Adjusted to account for the K-4 pilot
1600001,2022-23,Lowell - Cardinal O'Connell Early Learning Center,X,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,Adjusted to account for the K-4 pilot
1600030,2022-23,Lowell - Charles W Morey,X,47,84,86,86,82,96,0,0,0,0,0,0,0,0,0,481,434,Adjusted to account for the K-4 pilot
1600080,2022-23,Lowell - Charlotte M Murkland Elementary,X,37,69,81,80,75,96,0,0,0,0,0,0,0,0,0,438,401,Adjusted to account for the K-4 pilot
1600345,2022-23,Lowell - Dr An Wang School,,0,0,0,0,0,0,159,167,162,171,0,0,0,0,0,659,659,
1600002,2022-23,Lowell - Dr Gertrude Bailey,X,31,85,82,84,84,94,0,0,0,0,0,0,0,0,0,460,429,Adjusted to account for the K-4 pilot
1600605,2022-23,Lowell - Dr. Janice Adie Day School,X,0,1,2,3,5,9,8,10,6,2,0,4,3,2,0,55,55,Adjusted to account for the K-4 pilot
1600015,2022-23,Lowell - Greenhalge,X,44,78,87,88,83,93,0,0,0,0,0,0,0,0,0,473,429,Adjusted to account for the K-4 pilot
1600330,2022-23,Lowell - Henry J Robinson Middle,,0,0,0,0,0,0,133,148,152,170,0,0,0,0,0,603,603,
1600315,2022-23,Lowell - James S Daley Middle School,,0,0,0,0,0,0,179,155,166,174,0,0,0,0,0,674,674,
1600340,2022-23,Lowell - James Sullivan Middle School,,0,0,0,0,0,0,131,146,146,169,0,0,0,0,0,592,592,
1600050,2022-23,Lowell - John J Shaughnessy,X,42,82,86,88,87,94,0,0,0,0,0,0,0,0,0,479,437,Adjusted to account for the K-4 pilot
1600010,2022-23,Lowell - Joseph McAvinnue,X,30,66,81,82,76,93,0,0,0,0,0,0,0,0,0,428,398,Adjusted to account for the K-4 pilot
1600360,2022-23,Lowell - Kathryn P. Stoklosa Middle School,,0,0,0,0,0,0,146,158,153,176,0,0,0,0,0,633,633,
1600085,2022-23,Lowell - Laura Lee Therapeutic Day School,,0,0,0,0,1,0,0,5,5,3,0,0,0,0,0,14,13,
1600320,2022-23,Lowell - Leblanc Therapeutic Day School,,0,0,0,0,0,0,0,0,0,0,12,10,5,6,0,33,33,
1600505,2022-23,Lowell - Lowell High,,0,0,0,0,0,0,0,0,0,0,974,795,741,632,25,3167,3142,
1600027,2022-23,Lowell - Moody Elementary,X,21,42,44,48,43,43,0,0,0,0,0,0,0,0,0,241,220,Adjusted to account for the K-4 pilot
1600036,2022-23,Lowell - Pawtucketville Memorial,X,33,85,85,83,82,98,0,0,0,0,0,0,0,0,0,466,433,Adjusted to account for the K-4 pilot
1600040,2022-23,Lowell - Peter W Reilly,X,28,85,94,93,88,97,0,0,0,0,0,0,0,0,0,485,457,Adjusted to account for the K-4 pilot
1600018,2022-23,Lowell - Pyne Arts,X,31,45,45,50,47,52,56,59,57,61,0,0,0,0,0,503,472,Adjusted to account for the K-4 pilot
1600005,2022-23,Lowell - Rogers STEM Academy,X,0,62,79,90,85,99,94,106,107,113,0,0,0,0,0,835,835,Adjusted to account for the K-4 pilot
1600075,2022-23,Lowell - S Christa McAuliffe Elementary,X,34,83,86,94,86,97,0,0,0,0,0,0,0,0,0,480,446,Adjusted to account for the K-4 pilot
1600515,2022-23,Lowell - The Career Academy,,0,0,0,0,0,0,0,0,0,0,31,10,13,34,0,88,88,
1600055,2022-23,Lowell - Washington,X,29,41,39,47,42,46,0,0,0,0,0,0,0,0,0,244,215,Adjusted to account for the K-4 pilot
4560050,2022-23,Lowell Community Charter Public (District) - Lowell Community Charter Public School,,40,99,94,93,92,88,81,82,69,75,0,0,0,0,0,813,395,
4580505,2022-23,Lowell Middlesex Academy Charter (District) - Lowell Middlesex Academy Charter School,,0,0,0,0,0,0,0,0,0,0,13,15,22,33,0,83,83,
1610010,2022-23,Ludlow - East Street Elementary School,,80,104,134,0,0,0,0,0,0,0,0,0,0,0,0,318,0,
1610665,2022-23,Ludlow - Harris Brook Elementary School,,0,0,0,167,155,152,168,0,0,0,0,0,0,0,0,642,320,
1610505,2022-23,Ludlow - Ludlow Senior High,,0,0,0,0,0,0,0,0,0,0,228,200,170,196,1,795,794,
1610305,2022-23,Ludlow - Paul R Baird Middle,,0,0,0,0,0,0,0,178,174,164,0,0,0,0,0,516,516,
1620605,2022-23,Lunenburg - Advanced Community Experience Program,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,
1620505,2022-23,Lunenburg - Lunenburg High,,0,0,0,0,0,0,0,0,0,0,125,104,112,99,0,440,440,
1620305,2022-23,Lunenburg - Lunenburg Middle School,,0,0,0,0,0,0,0,119,132,129,0,0,0,0,0,380,380,
1620010,2022-23,Lunenburg - Lunenburg Primary School,,42,106,125,111,0,0,0,0,0,0,0,0,0,0,0,384,0,
1620025,2022-23,Lunenburg - Turkey Hill Elementary School,,0,0,0,0,109,136,108,0,0,0,0,0,0,0,0,353,244,
1630016,2022-23,Lynn - A Drewicz Elementary,,7,98,85,86,62,71,79,0,0,0,0,0,0,0,0,488,150,
1630011,2022-23,Lynn - Aborn,,0,31,34,37,37,49,29,0,0,0,0,0,0,0,0,217,78,
1630405,2022-23,Lynn - Breed Middle School,,0,0,0,0,0,0,0,455,452,314,0,0,0,0,0,1221,1221,
1630020,2022-23,Lynn - Brickett Elementary,,0,34,53,53,41,57,67,0,0,0,0,0,0,0,0,305,124,
1630090,2022-23,Lynn - Capt William G Shoemaker,,5,32,49,45,43,62,61,0,0,0,0,0,0,0,0,297,123,
1630505,2022-23,Lynn - Classical High,,0,0,0,0,0,0,0,0,0,0,474,562,357,425,0,1818,1818,
1630035,2022-23,Lynn - Cobbet Elementary,,0,99,100,111,86,107,99,0,0,0,0,0,0,0,0,602,206,
1630045,2022-23,Lynn - E J Harrington,,58,70,97,102,87,93,83,0,0,0,0,0,0,0,0,590,176,
1630095,2022-23,Lynn - Edward A Sisson,,8,49,68,62,78,69,78,0,0,0,0,0,0,0,0,412,147,
1630525,2022-23,Lynn - Fecteau-Leary Junior/Senior High School,,0,0,0,0,0,0,0,2,6,8,17,9,15,21,0,78,78,
1630575,2022-23,Lynn - Fredrick Douglass Collegiate Academy,,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,73,73,
1630055,2022-23,Lynn - Hood,,3,77,81,79,75,56,81,0,0,0,0,0,0,0,0,452,137,
1630060,2022-23,Lynn - Ingalls,,0,146,93,125,91,113,102,0,0,0,0,0,0,0,0,670,215,
1630030,2022-23,Lynn - Julia F Callahan,,57,35,52,61,48,60,52,0,0,0,0,0,0,0,0,365,112,
1630070,2022-23,Lynn - Lincoln-Thomson,,0,31,20,34,29,45,30,0,0,0,0,0,0,0,0,189,75,
1630510,2022-23,Lynn - Lynn English High,,0,0,0,0,0,0,0,0,0,0,522,762,488,403,1,2176,2175,
1630605,2022-23,Lynn - Lynn Vocational Technical Institute,,63,8,1,0,1,2,3,3,0,281,290,289,273,259,50,1523,1400,
1630075,2022-23,Lynn - Lynn Woods,,0,12,30,33,19,31,23,0,0,0,0,0,0,0,0,148,54,
1630420,2022-23,Lynn - Pickering Middle,,0,0,0,0,0,0,0,205,195,152,0,0,0,0,0,552,552,
1630050,2022-23,Lynn - Robert L Ford,,0,0,73,77,78,79,97,0,0,0,0,0,0,0,0,404,176,
1630085,2022-23,Lynn - Sewell-Anderson,,0,95,32,34,28,36,44,0,0,0,0,0,0,0,0,269,80,
1630305,2022-23,Lynn - Thurgood Marshall Mid,,0,0,0,0,0,0,0,445,427,343,0,0,0,0,0,1215,1215,
1630100,2022-23,Lynn - Tracy,,0,0,76,70,68,68,80,0,0,0,0,0,0,0,0,362,148,
1630004,2022-23,Lynn - Virginia Barton Early Childhood Center,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,
1630005,2022-23,Lynn - Washington Elementary School,,1,53,78,69,77,68,70,0,0,0,0,0,0,0,0,416,138,
1630080,2022-23,Lynn - William R Fallon,,0,0,2,3,6,7,9,0,0,0,0,0,0,0,0,27,16,
1630040,2022-23,Lynn - Wm P Connery,,9,87,103,78,85,79,91,0,0,0,0,0,0,0,0,532,170,
1640010,2022-23,Lynnfield - Huckleberry Hill,,0,83,85,101,100,88,0,0,0,0,0,0,0,0,0,457,88,
